Start time: 2025-01-31T23:59:57.260000Z 
End time: 2025-02-06T09:16:42.810000Z
Inputs: WINDOWS =[12], FRANGE = (3, 30), QRANGE = (10, 32), PEAK_SEARCH_WINDOW = 0.5, WHITHEN = True
Parameters: sta = 0.5, lta = 60, on_threshold = 20, off_threshold = 1.5
============================================================
SUMMARY
============================================================
Trigger=2025-02-01T00:12:35.720000Z | Window=±12s | Peak=1.0845e+04 | Mean=4.8519e+01
Trigger=2025-02-01T00:48:13.080000Z | Window=±12s | Peak=5.9928e+02 | Mean=2.9482e+00
Trigger=2025-02-01T02:56:39.630000Z | Window=±12s | Peak=3.2160e+02 | Mean=3.1864e+00
Trigger=2025-02-01T02:57:19.780000Z | Window=±12s | Peak=1.0663e+03 | Mean=1.0749e+01
Trigger=2025-02-01T03:42:12.590000Z | Window=±12s | Peak=3.1680e+02 | Mean=3.6664e+00
Trigger=2025-02-01T03:51:45.400000Z | Window=±12s | Peak=6.7080e+02 | Mean=5.0058e+00
Trigger=2025-02-01T03:52:21.480000Z | Window=±12s | Peak=1.0651e+03 | Mean=8.4463e+00
Trigger=2025-02-01T04:26:59.890000Z | Window=±12s | Peak=8.1706e+02 | Mean=2.9584e+00
Trigger=2025-02-01T04:34:33.360000Z | Window=±12s | Peak=1.5641e+03 | Mean=4.0806e+00
Trigger=2025-02-01T04:35:20.980000Z | Window=±12s | Peak=6.5297e+03 | Mean=6.0475e+00
Trigger=2025-02-01T05:08:53.200000Z | Window=±12s | Peak=4.3169e+02 | Mean=4.2466e+00
Trigger=2025-02-01T05:14:02.850000Z | Window=±12s | Peak=3.6364e+02 | Mean=3.0329e+00
Trigger=2025-02-01T05:33:14.970000Z | Window=±12s | Peak=8.1298e+02 | Mean=2.9383e+00
Trigger=2025-02-01T05:39:06.480000Z | Window=±12s | Peak=1.0955e+03 | Mean=6.3714e+00
Trigger=2025-02-01T05:46:05.080000Z | Window=±12s | Peak=1.1226e+03 | Mean=2.7665e+00
Trigger=2025-02-01T06:02:04.580000Z | Window=±12s | Peak=3.6033e+03 | Mean=7.9685e+00
Trigger=2025-02-01T06:15:38.050000Z | Window=±12s | Peak=1.2270e+03 | Mean=9.3879e+00
Trigger=2025-02-01T06:22:16.300000Z | Window=±12s | Peak=1.0200e+03 | Mean=3.3135e+00
Trigger=2025-02-01T06:29:14.420000Z | Window=±12s | Peak=1.8844e+03 | Mean=6.1417e+00
Trigger=2025-02-01T06:37:24.160000Z | Window=±12s | Peak=2.7254e+03 | Mean=7.6046e+00
Trigger=2025-02-01T06:54:26.160000Z | Window=±12s | Peak=1.2963e+03 | Mean=4.9005e+00
Trigger=2025-02-01T06:59:50.620000Z | Window=±12s | Peak=2.6602e+03 | Mean=6.3144e+00
Trigger=2025-02-01T07:20:26.960000Z | Window=±12s | Peak=5.0512e+02 | Mean=5.4869e+00
Trigger=2025-02-01T07:28:43.200000Z | Window=±12s | Peak=4.4356e+02 | Mean=3.1460e+00
Trigger=2025-02-01T08:33:54.130000Z | Window=±12s | Peak=7.1330e+02 | Mean=3.9642e+00
Trigger=2025-02-01T08:47:33.600000Z | Window=±12s | Peak=8.5683e+02 | Mean=4.5096e+00
Trigger=2025-02-01T08:50:06.560000Z | Window=±12s | Peak=2.5013e+03 | Mean=6.6332e+00
Trigger=2025-02-01T09:37:03.270000Z | Window=±12s | Peak=1.3445e+03 | Mean=3.4651e+00
Trigger=2025-02-01T09:48:14.580000Z | Window=±12s | Peak=4.6714e+01 | Mean=2.3543e+00
Trigger=2025-02-01T09:54:05.070000Z | Window=±12s | Peak=5.8600e+02 | Mean=5.9964e+00
Trigger=2025-02-01T09:54:43.890000Z | Window=±12s | Peak=1.3230e+03 | Mean=5.7688e+00
Trigger=2025-02-01T09:58:43.260000Z | Window=±12s | Peak=1.2184e+03 | Mean=3.7293e+00
Trigger=2025-02-01T10:32:01.220000Z | Window=±12s | Peak=1.2393e+03 | Mean=3.9970e+00
Trigger=2025-02-01T10:45:59.350000Z | Window=±12s | Peak=4.7611e+02 | Mean=2.7756e+00
Trigger=2025-02-01T10:47:33.480000Z | Window=±12s | Peak=4.6242e+02 | Mean=4.7678e+00
Trigger=2025-02-01T10:48:00.850000Z | Window=±12s | Peak=4.8601e+03 | Mean=1.1853e+01
Trigger=2025-02-01T11:43:07.310000Z | Window=±12s | Peak=3.9114e+02 | Mean=4.2603e+00
Trigger=2025-02-01T11:49:05.910000Z | Window=±12s | Peak=5.1600e+02 | Mean=5.0188e+00
Trigger=2025-02-01T11:49:30.810000Z | Window=±12s | Peak=1.6063e+03 | Mean=7.9825e+00
Trigger=2025-02-01T11:56:20.460000Z | Window=±12s | Peak=2.9267e+03 | Mean=1.2627e+01
Trigger=2025-02-01T12:17:59.800000Z | Window=±12s | Peak=8.6897e+02 | Mean=2.9512e+00
Trigger=2025-02-01T12:19:29.650000Z | Window=±12s | Peak=4.7023e+02 | Mean=4.3271e+00
Trigger=2025-02-01T12:24:24.550000Z | Window=±12s | Peak=2.2386e+03 | Mean=7.2945e+00
Trigger=2025-02-01T12:34:46.790000Z | Window=±12s | Peak=3.0537e+02 | Mean=3.2725e+00
Trigger=2025-02-01T12:49:53.470000Z | Window=±12s | Peak=8.6841e+02 | Mean=2.7407e+00
