1.732569456100463867e+00,1.938015818595886230e+00,3.407531261444091797e+00,5.687779903411865234e+00,3.713240146636962891e+00,2.236246109008789062e+00,2.282280445098876953e+00,2.023700237274169922e+00,1.224910020828247070e+00,1.487397074699401855e+00,1.933177828788757324e+00,4.061699867248535156e+00,6.484294414520263672e+00,1.145324325561523438e+01,9.283438682556152344e+00,1.787191629409790039e+00,1.529244303703308105e+00,3.544774532318115234e+00,4.472838401794433594e+00,2.933430433273315430e+00,1.127151727676391602e+00,1.101114153861999512e+00,8.376694917678833008e-01,2.438841342926025391e+00,2.421288967132568359e+00,8.852390646934509277e-01,4.779261052608489990e-01,5.821345448493957520e-01,1.042181372642517090e+00,8.371508717536926270e-01,1.369885683059692383e+00,9.948351979255676270e-01,9.238099455833435059e-01,5.587959885597229004e-01,6.567963361740112305e-01,8.291844725608825684e-01,1.928704023361206055e+00,2.303376436233520508e+00,1.536459684371948242e+00,5.899171233177185059e-01,5.917177200317382812e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.620414853096008301e+00,6.778461933135986328e-01,5.878617763519287109e+00,8.483855247497558594e+00,6.627936840057373047e+00,1.410844802856445312e+00,2.099941968917846680e+00,2.065302133560180664e+00,1.135097384452819824e+00,1.292283058166503906e+00,2.297177314758300781e+00,2.875031232833862305e+00,1.816289186477661133e+00,1.484334945678710938e+00,1.700998425483703613e+00,1.473596215248107910e+00,6.197919845581054688e-01,2.347844362258911133e+00,8.226604461669921875e+00,8.407912254333496094e+00,4.104883193969726562e+00,2.409614920616149902e-01,4.604828059673309326e-01,8.784781098365783691e-01,8.504423499107360840e-01,2.133846521377563477e+00,2.146703958511352539e+00,1.946679592132568359e+00,2.239552021026611328e+00,1.457845449447631836e+00,6.574317216873168945e-01,6.740588694810867310e-02,9.423008561134338379e-01,1.173067688941955566e+00,4.800106883049011230e-01,4.051102101802825928e-01,1.488956689834594727e+00,1.499441742897033691e+00,8.736907839775085449e-01,9.780763387680053711e-01,1.552021265029907227e+00
1.161525964736938477e+00,2.212647199630737305e+00,3.569111347198486328e+00,2.423977851867675781e+00,4.331438541412353516e+00,2.656869411468505859e+00,2.217977046966552734e+00,3.576893806457519531e+00,4.721018791198730469e+00,4.702850818634033203e+00,7.384408950805664062e+00,1.031863021850585938e+01,6.144601345062255859e+00,2.856863260269165039e+00,3.547036647796630859e+00,2.784751653671264648e+00,2.033258199691772461e+00,4.021377563476562500e+00,5.765467166900634766e+00,2.948470592498779297e+00,3.720074176788330078e+00,1.199793815612792969e+00,9.655494093894958496e-01,9.817559719085693359e-01,1.407502442598342896e-01,8.365598320960998535e-01,8.135098218917846680e-01,2.014447689056396484e+00,2.081368684768676758e+00,5.081190466880798340e-01,5.873498320579528809e-01,1.610497087240219116e-01,7.177006602287292480e-01,1.008770823478698730e+00,9.176776409149169922e-01,6.798873543739318848e-01,9.735022783279418945e-01,1.077431082725524902e+00,1.108197689056396484e+00,8.907060623168945312e-01,2.330691814422607422e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.726975202560424805e-01,3.160209655761718750e+00,3.250546932220458984e+00,1.002799391746520996e+00,1.291423439979553223e+00,1.263456463813781738e+00,2.338550567626953125e+00,5.256043910980224609e+00,5.249623298645019531e+00,4.442234516143798828e+00,6.514184474945068359e+00,7.551202297210693359e+00,5.925354480743408203e+00,5.192893505096435547e+00,5.246356487274169922e+00,4.347337245941162109e+00,2.864890575408935547e+00,5.284595966339111328e+00,5.739855766296386719e+00,2.927235364913940430e+00,2.577411890029907227e+00,1.969025135040283203e+00,1.004492163658142090e+00,6.895421147346496582e-01,1.429531257599592209e-02,2.604289650917053223e-01,2.528504729270935059e-01,6.840505003929138184e-01,7.807461023330688477e-01,7.694960832595825195e-01,1.041687726974487305e+00,4.926320910453796387e-01,2.013618648052215576e-01,3.495150804519653320e-01,4.221905171871185303e-01,4.737077951431274414e-01,2.426088303327560425e-01,1.526197433471679688e+00,1.549968600273132324e+00,7.367073893547058105e-01,9.538855403661727905e-02
5.230231881141662598e-01,4.130152225494384766e+00,4.124811649322509766e+00,1.059931278228759766e+00,6.776075959205627441e-01,7.544497847557067871e-01,2.736584186553955078e+00,6.574323177337646484e+00,5.820423126220703125e+00,6.641908168792724609e+00,6.637933731079101562e+00,8.155365943908691406e+00,5.119759559631347656e+00,5.739850044250488281e+00,5.356925487518310547e+00,3.982354640960693359e+00,2.693587779998779297e+00,5.383553981781005859e+00,6.707228183746337891e+00,5.131522178649902344e+00,2.341599702835083008e+00,1.603729486465454102e+00,1.116122245788574219e+00,6.860221028327941895e-01,1.654090583324432373e-01,4.165622889995574951e-01,4.338937997817993164e-01,4.232885241508483887e-01,4.341396987438201904e-01,1.186892271041870117e+00,2.546619892120361328e+00,2.210621356964111328e+00,7.875257730484008789e-02,8.818512558937072754e-01,6.520001888275146484e-01,6.137416958808898926e-01,8.482947945594787598e-01,1.752766847610473633e+00,1.657734513282775879e+00,6.923990845680236816e-01,4.025842845439910889e-01
4.250560700893402100e-01,3.700771570205688477e+00,3.609037876129150391e+00,8.429857492446899414e-01,7.515202760696411133e-01,2.290259152650833130e-01,2.387099266052246094e+00,4.914144039154052734e+00,2.580913305282592773e+00,5.332618236541748047e+00,5.770209789276123047e+00,7.070958137512207031e+00,2.262548446655273438e+00,3.557276010513305664e+00,2.852809667587280273e+00,2.492440462112426758e+00,2.404898643493652344e+00,3.728826522827148438e+00,4.612649917602539062e+00,4.645520210266113281e+00,3.129472494125366211e+00,1.206634998321533203e+00,1.854954361915588379e+00,1.028816819190979004e+00,8.755494952201843262e-01,1.851514935493469238e+00,2.377413749694824219e+00,1.373465657234191895e+00,9.830788969993591309e-01,1.177611470222473145e+00,4.985617160797119141e+00,4.979408740997314453e+00,1.065127491950988770e+00,3.105706453323364258e+00,2.852130413055419922e+00,3.105063140392303467e-01,2.594113111495971680e+00,2.801817655563354492e+00,1.207043290138244629e+00,1.055790066719055176e+00,8.209189772605895996e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.922340512275695801e-01,1.033635258674621582e+00,1.304010868072509766e+00,1.022936820983886719e+00,1.102850317955017090e+00,4.186421334743499756e-01,1.303456664085388184e+00,1.463974833488464355e+00,1.996302843093872070e+00,2.132948875427246094e+00,5.525854110717773438e+00,3.963663578033447266e+00,8.866538405418395996e-01,4.596251249313354492e-01,7.971855401992797852e-01,2.219408988952636719e+00,3.099122524261474609e+00,2.938018798828125000e+00,1.737208247184753418e+00,5.271289348602294922e+00,5.256584167480468750e+00,8.207412362098693848e-01,1.796413302421569824e+00,1.798271894454956055e+00,1.083443880081176758e+00,3.374605417251586914e+00,3.635225296020507812e+00,2.900562763214111328e+00,2.791528463363647461e+00,2.793521642684936523e+00,4.405460834503173828e+00,4.416652679443359375e+00,1.568077445030212402e+00,2.701178312301635742e+00,2.494623422622680664e+00,1.494982987642288208e-01,2.426271438598632812e+00,2.533595323562622070e+00,6.421256661415100098e-01,5.401210188865661621e-01,4.900672435760498047e-01
