Start time: 2025-01-01T00:00:03.120000Z 
End time: 2025-01-13T22:17:23.130000Z
Inputs: WINDOWS =[12], FRANGE = (3, 30), QRANGE = (32, 64), PEAK_SEARCH_WINDOW = 0.5, WHITHEN = True
Parameters: sta = 0.5, lta = 60, on_threshold = 10.0, off_threshold = 1.5
============================================================
SUMMARY
============================================================
Trigger=2025-01-01T12:40:29.630000Z | Window=±12s | Peak=2.2526e+02 | Mean=3.3850e+00
Trigger=2025-01-01T14:24:35.750000Z | Window=±12s | Peak=9.9481e+01 | Mean=1.8473e+00
Trigger=2025-01-01T14:28:33.760000Z | Window=±12s | Peak=2.8352e+01 | Mean=1.6981e+00
Trigger=2025-01-01T15:39:58.810000Z | Window=±12s | Peak=2.4864e+02 | Mean=3.6516e+00
Trigger=2025-01-02T03:23:28.010000Z | Window=±12s | Peak=1.3718e+01 | Mean=1.4844e+00
Trigger=2025-01-02T08:48:43.840000Z | Window=±12s | Peak=2.8620e+03 | Mean=2.6958e+01
Trigger=2025-01-02T12:50:56.650000Z | Window=±12s | Peak=4.0240e+01 | Mean=1.5736e+00
Trigger=2025-01-02T14:07:13.070000Z | Window=±12s | Peak=5.3207e+02 | Mean=3.9552e+00
Trigger=2025-01-02T14:13:39.030000Z | Window=±12s | Peak=1.2623e+03 | Mean=3.1255e+00
Trigger=2025-01-02T15:51:47.180000Z | Window=±12s | Peak=1.1753e+02 | Mean=2.2077e+00
Trigger=2025-01-02T16:34:41.740000Z | Window=±12s | Peak=7.3008e+01 | Mean=2.2630e+00
Trigger=2025-01-02T22:05:50.350000Z | Window=±12s | Peak=5.9122e+01 | Mean=1.6830e+00
Trigger=2025-01-02T22:39:45.140000Z | Window=±12s | Peak=1.5229e+01 | Mean=1.4552e+00
Trigger=2025-01-03T01:52:59.240000Z | Window=±12s | Peak=4.5890e+02 | Mean=3.0798e+00
Trigger=2025-01-03T02:00:24.490000Z | Window=±12s | Peak=1.6245e+01 | Mean=1.5045e+00
Trigger=2025-01-03T03:05:10.610000Z | Window=±12s | Peak=7.1673e+01 | Mean=3.5826e+00
Trigger=2025-01-03T05:33:55.880000Z | Window=±12s | Peak=1.6943e+02 | Mean=2.0317e+00
Trigger=2025-01-03T05:38:16.310000Z | Window=±12s | Peak=5.5417e+01 | Mean=1.9374e+00
Trigger=2025-01-03T07:40:41.080000Z | Window=±12s | Peak=2.9072e+01 | Mean=1.5344e+00
Trigger=2025-01-03T13:43:44.190000Z | Window=±12s | Peak=1.5683e+01 | Mean=1.4722e+00
Trigger=2025-01-03T16:07:27.930000Z | Window=±12s | Peak=6.3241e+01 | Mean=2.1016e+00
Trigger=2025-01-04T01:59:40.340000Z | Window=±12s | Peak=1.1828e+01 | Mean=1.4698e+00
Trigger=2025-01-04T03:38:40.530000Z | Window=±12s | Peak=1.5142e+01 | Mean=1.4510e+00
Trigger=2025-01-04T14:10:36.200000Z | Window=±12s | Peak=2.6879e+01 | Mean=1.6534e+00
Trigger=2025-01-05T01:58:49.190000Z | Window=±12s | Peak=1.4721e+01 | Mean=1.4832e+00
Trigger=2025-01-05T04:34:12.410000Z | Window=±12s | Peak=1.5863e+01 | Mean=1.5374e+00
Trigger=2025-01-05T10:35:49.530000Z | Window=±12s | Peak=1.0535e+03 | Mean=1.1881e+01
Trigger=2025-01-05T16:47:59.980000Z | Window=±12s | Peak=1.4542e+03 | Mean=6.2762e+00
Trigger=2025-01-05T17:35:35.430000Z | Window=±12s | Peak=2.3232e+02 | Mean=3.0236e+00
Trigger=2025-01-05T17:42:06.690000Z | Window=±12s | Peak=4.0385e+02 | Mean=2.3277e+00
