perplexity,early_exaggeration,pca_components,metric,explained_variance,spearman_rho,p_value,n_pairs,pdf,status,error
30,20,40,euclidean,0.18691083958386828,0.734758191939647,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e20_pca40_euclidean.pdf,OK,
60,14,40,euclidean,0.18691083958386828,0.7347287800390567,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e14_pca40_euclidean.pdf,OK,
60,12,40,cosine,0.43902228105585533,0.734690285986389,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e12_pca40_cosine.pdf,OK,
50,12,40,euclidean,0.18691083958386828,0.734410157376933,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e12_pca40_euclidean.pdf,OK,
70,20,40,cosine,0.43902228105585533,0.7343192684746622,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e20_pca40_cosine.pdf,OK,
100,100,40,cosine,0.5380560083809225,0.7341536914492954,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e100_pca40_cosine.pdf,OK,
90,10,40,manhattan,0.18691083958386828,0.734000547124228,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e10_pca40_manhattan.pdf,OK,
60,10,40,cosine,0.43902228105585533,0.7339775834623257,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e10_pca40_cosine.pdf,OK,
100,10,40,cosine,0.5380560083809225,0.7332221373654896,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e10_pca40_cosine.pdf,OK,
30,12,40,cosine,0.35032461509954776,0.7329858826973864,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e12_pca40_cosine.pdf,OK,
90,100,40,cosine,0.5380560083809225,0.732576527097455,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e100_pca40_cosine.pdf,OK,
40,10,40,euclidean,0.18691083958386828,0.732564984528795,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e10_pca40_euclidean.pdf,OK,
100,14,40,cosine,0.5380560083809225,0.7324639871124269,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e14_pca40_cosine.pdf,OK,
100,12,40,cosine,0.5380560083809225,0.7322375509582368,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e12_pca40_cosine.pdf,OK,
90,12,40,cosine,0.5380560083809225,0.7322374277815519,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e12_pca40_cosine.pdf,OK,
60,14,40,cosine,0.43902228105585533,0.7319181741024718,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e14_pca40_cosine.pdf,OK,
70,20,40,euclidean,0.18691083958386828,0.731914640071081,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e20_pca40_euclidean.pdf,OK,
100,12,40,manhattan,0.18691083958386828,0.731837531251199,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e12_pca40_manhattan.pdf,OK,
50,14,40,euclidean,0.18691083958386828,0.731371234398439,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e14_pca40_euclidean.pdf,OK,
90,12,40,cosine,0.18691083958386828,0.73128658418684,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e12_pca40_cosine.pdf,OK,
90,14,40,cosine,0.5380560083809225,0.7304576378744009,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e14_pca40_cosine.pdf,OK,
20,12,40,cosine,0.35032461509954776,0.7302320847367488,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_cosine.pdf,OK,
50,12,40,cosine,0.43902228105585533,0.7298760299616063,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e12_pca40_cosine.pdf,OK,
90,10,40,cosine,0.5380560083809225,0.7296090824663221,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e10_pca40_cosine.pdf,OK,
30,14,40,cosine,0.35032461509954776,0.729566242134569,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e14_pca40_cosine.pdf,OK,
80,10,40,cosine,0.5380560083809225,0.7287206057993538,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e10_pca40_cosine.pdf,OK,
100,12,40,cosine,0.18691083958386828,0.7286361807837275,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e12_pca40_cosine.pdf,OK,
20,300,40,manhattan,0.18691083958386828,0.7286168648169412,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_manhattan.pdf,OK,
80,10,40,manhattan,0.18691083958386828,0.7283061645279032,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e10_pca40_manhattan.pdf,OK,
70,10,40,cosine,0.18691083958386828,0.727904520940465,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e10_pca40_cosine.pdf,OK,
40,20,40,cosine,0.35032461509954776,0.7275334339853567,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e20_pca40_cosine.pdf,OK,
40,300,40,manhattan,0.18691083958386828,0.7271464492701737,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e300_pca40_manhattan.pdf,OK,
90,12,40,manhattan,0.18691083958386828,0.7270567701296744,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e12_pca40_manhattan.pdf,OK,
100,14,40,manhattan,0.18691083958386828,0.7265767554399347,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e14_pca40_manhattan.pdf,OK,
40,12,40,euclidean,0.18691083958386828,0.7264375100985803,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e12_pca40_euclidean.pdf,OK,
60,20,40,euclidean,0.18691083958386828,0.7253518009228163,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e20_pca40_euclidean.pdf,OK,
50,100,40,manhattan,0.18691083958386828,0.725078634919884,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e100_pca40_manhattan.pdf,OK,
70,10,40,cosine,0.5380560083809225,0.725064723293424,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e10_pca40_cosine.pdf,OK,
80,14,40,cosine,0.5380560083809225,0.7250477706746744,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e14_pca40_cosine.pdf,OK,
80,12,40,cosine,0.5380560083809225,0.7247557338004295,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e12_pca40_cosine.pdf,OK,
20,100,40,manhattan,0.18691083958386828,0.724441347369405,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_manhattan.pdf,OK,
50,14,40,cosine,0.43902228105585533,0.7244401079030566,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e14_pca40_cosine.pdf,OK,
30,20,40,cosine,0.35032461509954776,0.724279738263289,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e20_pca40_cosine.pdf,OK,
40,10,40,cosine,0.43902228105585533,0.7237322907694343,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e10_pca40_cosine.pdf,OK,
70,20,40,cosine,0.5380560083809225,0.7233301718734914,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e20_pca40_cosine.pdf,OK,
80,12,40,cosine,0.18691083958386828,0.723285061682599,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e12_pca40_cosine.pdf,OK,
50,20,40,euclidean,0.18691083958386828,0.7232247217452061,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e20_pca40_euclidean.pdf,OK,
80,100,40,cosine,0.5380560083809225,0.7224685308744768,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e100_pca40_cosine.pdf,OK,
40,14,40,euclidean,0.18691083958386828,0.7219753069350976,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e14_pca40_euclidean.pdf,OK,
70,100,40,cosine,0.5380560083809225,0.7216754560653647,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e100_pca40_cosine.pdf,OK,
70,12,40,cosine,0.5380560083809225,0.7215200201372587,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e12_pca40_cosine.pdf,OK,
70,10,40,manhattan,0.18691083958386828,0.7211042178671081,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e10_pca40_manhattan.pdf,OK,
80,12,40,manhattan,0.18691083958386828,0.7208534419892695,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e12_pca40_manhattan.pdf,OK,
60,20,40,cosine,0.43902228105585533,0.7207647576960361,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e20_pca40_cosine.pdf,OK,
90,14,40,manhattan,0.18691083958386828,0.7206089728887446,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e14_pca40_manhattan.pdf,OK,
40,12,40,cosine,0.43902228105585533,0.7205759614462848,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e12_pca40_cosine.pdf,OK,
30,10,40,manhattan,0.18691083958386828,0.7202312597330834,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e10_pca40_manhattan.pdf,OK,
40,20,40,euclidean,0.18691083958386828,0.7201883935146784,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e20_pca40_euclidean.pdf,OK,
70,14,40,cosine,0.5380560083809225,0.7197814855140566,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e14_pca40_cosine.pdf,OK,
50,100,40,cosine,0.43902228105585533,0.7195686007867989,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e100_pca40_cosine.pdf,OK,
40,14,40,cosine,0.43902228105585533,0.7195323802802016,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e14_pca40_cosine.pdf,OK,
60,10,40,cosine,0.5380560083809225,0.7181778411592842,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e10_pca40_cosine.pdf,OK,
60,100,40,cosine,0.5380560083809225,0.7180844502398424,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e100_pca40_cosine.pdf,OK,
20,14,40,cosine,0.35032461509954776,0.7178715491497937,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
60,12,40,cosine,0.5380560083809225,0.716387173938133,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e12_pca40_cosine.pdf,OK,
60,20,40,cosine,0.5380560083809225,0.7161598840028355,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e20_pca40_cosine.pdf,OK,
50,20,40,cosine,0.43902228105585533,0.7156741547440829,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e20_pca40_cosine.pdf,OK,
90,300,40,cosine,0.18691083958386828,0.7156065481862602,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e300_pca40_cosine.pdf,OK,
80,14,40,manhattan,0.18691083958386828,0.7155489221155763,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e14_pca40_manhattan.pdf,OK,
100,20,40,manhattan,0.18691083958386828,0.7153361897657484,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e20_pca40_manhattan.pdf,OK,
70,12,40,manhattan,0.18691083958386828,0.7152935723808254,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e12_pca40_manhattan.pdf,OK,
30,100,40,cosine,0.35032461509954776,0.7147779189280116,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_cosine.pdf,OK,
60,14,40,cosine,0.5380560083809225,0.7147216992919363,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e14_pca40_cosine.pdf,OK,
50,10,40,cosine,0.5380560083809225,0.7144708382226101,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e10_pca40_cosine.pdf,OK,
50,12,40,cosine,0.5380560083809225,0.7142022801250029,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e12_pca40_cosine.pdf,OK,
50,14,40,cosine,0.5380560083809225,0.7129173149528214,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e14_pca40_cosine.pdf,OK,
60,10,40,manhattan,0.18691083958386828,0.7124734950398282,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e10_pca40_manhattan.pdf,OK,
50,12,40,cosine,0.18691083958386828,0.7123731436113886,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e12_pca40_cosine.pdf,OK,
30,12,40,manhattan,0.18691083958386828,0.7122532144169255,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e12_pca40_manhattan.pdf,OK,
90,20,40,manhattan,0.18691083958386828,0.7109236380387376,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e20_pca40_manhattan.pdf,OK,
40,100,40,manhattan,0.18691083958386828,0.7101661112977194,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e100_pca40_manhattan.pdf,OK,
70,14,40,manhattan,0.18691083958386828,0.7095552469128525,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e14_pca40_manhattan.pdf,OK,
20,20,40,cosine,0.35032461509954776,0.7092317528824497,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
90,14,40,cosine,0.18691083958386828,0.70911107713501,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e14_pca40_cosine.pdf,OK,
30,10,40,cosine,0.43902228105585533,0.7089697263798177,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e10_pca40_cosine.pdf,OK,
60,12,40,manhattan,0.18691083958386828,0.7086665567634666,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e12_pca40_manhattan.pdf,OK,
20,100,40,cosine,0.35032461509954776,0.7078617834436294,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_cosine.pdf,OK,
30,12,40,cosine,0.43902228105585533,0.7077449449710982,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e12_pca40_cosine.pdf,OK,
30,14,40,manhattan,0.18691083958386828,0.7075967387982889,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e14_pca40_manhattan.pdf,OK,
40,20,40,cosine,0.43902228105585533,0.707540247458779,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e20_pca40_cosine.pdf,OK,
50,20,40,cosine,0.5380560083809225,0.7074014985688099,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e20_pca40_cosine.pdf,OK,
30,100,40,manhattan,0.18691083958386828,0.7072730492527687,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_manhattan.pdf,OK,
50,10,40,manhattan,0.18691083958386828,0.7072236046470105,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e10_pca40_manhattan.pdf,OK,
30,20,40,manhattan,0.18691083958386828,0.7063486911513842,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e20_pca40_manhattan.pdf,OK,
70,300,40,cosine,0.18691083958386828,0.7059801281554258,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e300_pca40_cosine.pdf,OK,
60,12,40,cosine,0.18691083958386828,0.7058970946280932,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e12_pca40_cosine.pdf,OK,
70,100,40,euclidean,0.35032461509954776,0.7057992458481831,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e100_pca40_euclidean.pdf,OK,
80,20,40,manhattan,0.18691083958386828,0.7055366875769142,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e20_pca40_manhattan.pdf,OK,
30,14,40,cosine,0.43902228105585533,0.7049410380639409,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e14_pca40_cosine.pdf,OK,
40,10,40,cosine,0.5380560083809225,0.7049305163117693,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e10_pca40_cosine.pdf,OK,
100,14,40,cosine,0.18691083958386828,0.7049228198211087,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e14_pca40_cosine.pdf,OK,
70,14,40,cosine,0.18691083958386828,0.7037428637280375,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e14_pca40_cosine.pdf,OK,
50,12,40,manhattan,0.18691083958386828,0.7034350303861975,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e12_pca40_manhattan.pdf,OK,
80,14,40,cosine,0.18691083958386828,0.7030075552975479,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e14_pca40_cosine.pdf,OK,
100,20,40,cosine,0.18691083958386828,0.7029977891253631,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e20_pca40_cosine.pdf,OK,
60,14,40,manhattan,0.18691083958386828,0.7029137701870152,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e14_pca40_manhattan.pdf,OK,
60,10,40,cosine,0.18691083958386828,0.7028306560020768,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e10_pca40_cosine.pdf,OK,
40,14,40,cosine,0.5380560083809225,0.7027154946279759,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e14_pca40_cosine.pdf,OK,
40,12,40,cosine,0.5380560083809225,0.7022495549186909,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e12_pca40_cosine.pdf,OK,
50,100,40,cosine,0.5380560083809225,0.7019641648534445,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e100_pca40_cosine.pdf,OK,
40,10,40,manhattan,0.18691083958386828,0.7018123205579192,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e10_pca40_manhattan.pdf,OK,
50,10,40,cosine,0.18691083958386828,0.7010531859839862,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e10_pca40_cosine.pdf,OK,
80,100,40,cosine,0.18691083958386828,0.7005416077212125,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e100_pca40_cosine.pdf,OK,
30,20,40,cosine,0.43902228105585533,0.7003782103748707,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e20_pca40_cosine.pdf,OK,
70,20,40,manhattan,0.18691083958386828,0.6992854807236941,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e20_pca40_manhattan.pdf,OK,
40,20,40,cosine,0.5380560083809225,0.6989380113254884,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e20_pca40_cosine.pdf,OK,
50,14,40,manhattan,0.18691083958386828,0.6983461099706102,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e14_pca40_manhattan.pdf,OK,
20,10,40,cosine,0.35032461509954776,0.6974191744631264,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
30,10,40,cosine,0.18691083958386828,0.6966300754939236,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e10_pca40_cosine.pdf,OK,
10,20,40,cosine,0.35032461509954776,0.6965580227654301,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e20_pca40_cosine.pdf,OK,
40,100,40,cosine,0.5380560083809225,0.6965245413501643,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e100_pca40_cosine.pdf,OK,
40,100,40,cosine,0.43902228105585533,0.6965145335971251,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e100_pca40_cosine.pdf,OK,
80,20,40,cosine,0.18691083958386828,0.6962089474544692,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e20_pca40_cosine.pdf,OK,
60,100,40,euclidean,0.35032461509954776,0.6960732558987183,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e100_pca40_euclidean.pdf,OK,
40,12,40,manhattan,0.18691083958386828,0.6953481661400325,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e12_pca40_manhattan.pdf,OK,
80,100,40,euclidean,0.35032461509954776,0.6951120519399534,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e100_pca40_euclidean.pdf,OK,
60,20,40,manhattan,0.18691083958386828,0.6949830921455783,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e20_pca40_manhattan.pdf,OK,
40,14,40,manhattan,0.18691083958386828,0.694964737127032,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e14_pca40_manhattan.pdf,OK,
30,10,40,cosine,0.5380560083809225,0.6944225790917631,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e10_pca40_cosine.pdf,OK,
100,100,40,euclidean,0.35032461509954776,0.6943210444363852,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e100_pca40_euclidean.pdf,OK,
30,12,40,cosine,0.5380560083809225,0.6932602259272206,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e12_pca40_cosine.pdf,OK,
70,12,40,cosine,0.18691083958386828,0.6930882647549229,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e12_pca40_cosine.pdf,OK,
50,20,40,manhattan,0.18691083958386828,0.6928045678007433,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e20_pca40_manhattan.pdf,OK,
90,20,40,cosine,0.18691083958386828,0.6924921125806246,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e20_pca40_cosine.pdf,OK,
30,14,40,cosine,0.18691083958386828,0.6920194249216645,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e14_pca40_cosine.pdf,OK,
30,100,40,euclidean,0.35032461509954776,0.6918868234879628,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_euclidean.pdf,OK,
30,14,40,cosine,0.5380560083809225,0.6913208760351988,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e14_pca40_cosine.pdf,OK,
60,300,40,cosine,0.18691083958386828,0.6912488214440365,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e300_pca40_cosine.pdf,OK,
40,10,40,cosine,0.18691083958386828,0.68965782333589,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e10_pca40_cosine.pdf,OK,
40,20,40,manhattan,0.18691083958386828,0.6892931388264464,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e20_pca40_manhattan.pdf,OK,
20,12,40,cosine,0.43902228105585533,0.6891739073118532,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_cosine.pdf,OK,
20,10,40,cosine,0.43902228105585533,0.6889612520646936,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
100,1000,40,cosine,0.35032461509954776,0.6882443401047252,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e1000_pca40_cosine.pdf,OK,
20,14,40,cosine,0.43902228105585533,0.6881741391760153,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
