perplexity,early_exaggeration,pca_components,metric,explained_variance,spearman_rho,p_value,n_pairs,pdf,status,error
30,12,40,manhattan,0.16680955975035866,0.7770766154704001,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e12_pca40_manhattan.pdf,OK,
30,20,40,manhattan,0.16680955975035866,0.7770547362843271,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e20_pca40_manhattan.pdf,OK,
40,14,40,manhattan,0.16680955975035866,0.7766405349994224,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p40_e14_pca40_manhattan.pdf,OK,
50,20,40,manhattan,0.16680955975035866,0.7762661978460608,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p50_e20_pca40_manhattan.pdf,OK,
40,20,40,manhattan,0.16680955975035866,0.7762070335138543,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p40_e20_pca40_manhattan.pdf,OK,
20,300,40,euclidean,0.16680955975035866,0.7756521342949392,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_euclidean.pdf,OK,
90,300,40,euclidean,0.16680955975035866,0.7752055374582307,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e300_pca40_euclidean.pdf,OK,
90,100,40,euclidean,0.16680955975035866,0.7744393591709909,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e100_pca40_euclidean.pdf,OK,
30,1000,40,euclidean,0.16680955975035866,0.7737913085057607,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e1000_pca40_euclidean.pdf,OK,
90,1000,40,euclidean,0.16680955975035866,0.7736269075452719,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e1000_pca40_euclidean.pdf,OK,
80,100,40,euclidean,0.16680955975035866,0.7731795793829709,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e100_pca40_euclidean.pdf,OK,
100,1000,40,manhattan,0.16680955975035866,0.7731205491983432,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p100_e1000_pca40_manhattan.pdf,OK,
80,300,40,euclidean,0.16680955975035866,0.7728920489748038,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e300_pca40_euclidean.pdf,OK,
40,1000,40,euclidean,0.16680955975035866,0.7728379496551725,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p40_e1000_pca40_euclidean.pdf,OK,
100,100,40,manhattan,0.16680955975035866,0.7726741067673143,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p100_e100_pca40_manhattan.pdf,OK,
30,1000,40,manhattan,0.16680955975035866,0.7725682385950573,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e1000_pca40_manhattan.pdf,OK,
20,300,40,manhattan,0.16680955975035866,0.7724305564566146,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_manhattan.pdf,OK,
90,1000,40,manhattan,0.16680955975035866,0.7723588760377231,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e1000_pca40_manhattan.pdf,OK,
20,100,40,euclidean,0.16680955975035866,0.7722879115482303,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_euclidean.pdf,OK,
100,300,40,manhattan,0.16680955975035866,0.7722413001527009,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p100_e300_pca40_manhattan.pdf,OK,
80,1000,40,euclidean,0.16680955975035866,0.7721416835407227,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e1000_pca40_euclidean.pdf,OK,
60,1000,40,euclidean,0.16680955975035866,0.7719393348700502,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p60_e1000_pca40_euclidean.pdf,OK,
70,300,40,euclidean,0.16680955975035866,0.7710608746185142,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e300_pca40_euclidean.pdf,OK,
30,300,40,euclidean,0.16680955975035866,0.7708866837970206,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e300_pca40_euclidean.pdf,OK,
70,1000,40,euclidean,0.16680955975035866,0.770575518652985,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e1000_pca40_euclidean.pdf,OK,
70,100,40,euclidean,0.16680955975035866,0.7705441715680289,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e100_pca40_euclidean.pdf,OK,
90,300,40,manhattan,0.16680955975035866,0.7700629185382312,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e300_pca40_manhattan.pdf,OK,
50,1000,40,euclidean,0.16680955975035866,0.7698098304922952,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p50_e1000_pca40_euclidean.pdf,OK,
40,300,40,euclidean,0.16680955975035866,0.7687211888666198,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p40_e300_pca40_euclidean.pdf,OK,
60,100,40,euclidean,0.16680955975035866,0.768605657671063,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p60_e100_pca40_euclidean.pdf,OK,
60,300,40,euclidean,0.16680955975035866,0.7684660857983872,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p60_e300_pca40_euclidean.pdf,OK,
50,300,40,euclidean,0.16680955975035866,0.7678185370532838,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p50_e300_pca40_euclidean.pdf,OK,
40,100,40,euclidean,0.16680955975035866,0.767300388629684,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p40_e100_pca40_euclidean.pdf,OK,
50,100,40,euclidean,0.16680955975035866,0.7671041330154867,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p50_e100_pca40_euclidean.pdf,OK,
20,100,40,manhattan,0.16680955975035866,0.7666099847986416,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_manhattan.pdf,OK,
90,100,40,manhattan,0.16680955975035866,0.7665853594607486,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e100_pca40_manhattan.pdf,OK,
30,100,40,euclidean,0.16680955975035866,0.7665523360971739,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_euclidean.pdf,OK,
40,1000,40,manhattan,0.16680955975035866,0.7657839221889957,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p40_e1000_pca40_manhattan.pdf,OK,
30,300,40,manhattan,0.16680955975035866,0.7652930118115066,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e300_pca40_manhattan.pdf,OK,
80,100,40,manhattan,0.16680955975035866,0.7650525961719145,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e100_pca40_manhattan.pdf,OK,
60,1000,40,manhattan,0.16680955975035866,0.764764714143452,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p60_e1000_pca40_manhattan.pdf,OK,
70,1000,40,manhattan,0.16680955975035866,0.7647378813508765,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e1000_pca40_manhattan.pdf,OK,
80,1000,40,manhattan,0.16680955975035866,0.7645474346698204,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e1000_pca40_manhattan.pdf,OK,
70,300,40,manhattan,0.16680955975035866,0.7635921920182017,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e300_pca40_manhattan.pdf,OK,
80,300,40,manhattan,0.16680955975035866,0.7632473591601864,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e300_pca40_manhattan.pdf,OK,
50,1000,40,manhattan,0.16680955975035866,0.7625641898336036,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p50_e1000_pca40_manhattan.pdf,OK,
60,300,40,manhattan,0.16680955975035866,0.7625197166606035,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p60_e300_pca40_manhattan.pdf,OK,
70,100,40,manhattan,0.16680955975035866,0.7620999794382705,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e100_pca40_manhattan.pdf,OK,
30,100,40,manhattan,0.16680955975035866,0.7618181994707837,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_manhattan.pdf,OK,
60,100,40,manhattan,0.16680955975035866,0.7604196111626151,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p60_e100_pca40_manhattan.pdf,OK,
50,100,40,manhattan,0.16680955975035866,0.7592190003295074,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p50_e100_pca40_manhattan.pdf,OK,
40,300,40,manhattan,0.16680955975035866,0.7589173640010143,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p40_e300_pca40_manhattan.pdf,OK,
50,300,40,manhattan,0.16680955975035866,0.7580653301496504,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p50_e300_pca40_manhattan.pdf,OK,
40,100,40,manhattan,0.16680955975035866,0.7575598145082401,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p40_e100_pca40_manhattan.pdf,OK,
20,1000,40,cosine,0.16680955975035866,0.7431690091736041,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p20_e1000_pca40_cosine.pdf,OK,
70,1000,40,cosine,0.16680955975035866,0.7418537579008888,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e1000_pca40_cosine.pdf,OK,
80,14,40,cosine,0.16680955975035866,0.7332403410498449,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e14_pca40_cosine.pdf,OK,
30,1000,40,cosine,0.16680955975035866,0.7323166056938405,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p30_e1000_pca40_cosine.pdf,OK,
100,20,40,cosine,0.16680955975035866,0.7322173999136302,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p100_e20_pca40_cosine.pdf,OK,
90,20,40,cosine,0.16680955975035866,0.7321844307539926,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e20_pca40_cosine.pdf,OK,
90,12,40,cosine,0.16680955975035866,0.7312894136443236,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e12_pca40_cosine.pdf,OK,
80,20,40,cosine,0.16680955975035866,0.7311135558917305,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e20_pca40_cosine.pdf,OK,
