Start time: 2025-01-01T00:00:03.120000Z 
End time: 2025-01-13T22:17:23.130000Z
Inputs: WINDOWS =[12], FRANGE = (3, 50), QRANGE = (32, 64), PEAK_SEARCH_WINDOW = 0.5, WHITHEN = True
Parameters: sta = 0.5, lta = 60, on_threshold = 10.0, off_threshold = 1.5
============================================================
SUMMARY
============================================================
Trigger=2025-01-01T12:40:29.630000Z | Window=±12s | Peak=2.0649e+02 | Mean=2.7039e+00
Trigger=2025-01-01T14:24:35.750000Z | Window=±12s | Peak=9.9985e+01 | Mean=1.7497e+00
Trigger=2025-01-01T14:28:33.760000Z | Window=±12s | Peak=1.9099e+02 | Mean=1.8807e+00
Trigger=2025-01-01T15:39:58.810000Z | Window=±12s | Peak=2.5517e+02 | Mean=3.3669e+00
Trigger=2025-01-02T03:23:28.010000Z | Window=±12s | Peak=3.9095e+01 | Mean=1.4631e+00
Trigger=2025-01-02T08:48:43.840000Z | Window=±12s | Peak=2.5642e+04 | Mean=1.0970e+02
Trigger=2025-01-02T12:50:56.650000Z | Window=±12s | Peak=4.0468e+01 | Mean=1.5494e+00
Trigger=2025-01-02T14:07:13.070000Z | Window=±12s | Peak=1.2579e+03 | Mean=1.2608e+01
Trigger=2025-01-02T14:13:39.030000Z | Window=±12s | Peak=4.0439e+03 | Mean=1.2076e+01
Trigger=2025-01-02T15:51:47.180000Z | Window=±12s | Peak=1.2441e+02 | Mean=2.1102e+00
Trigger=2025-01-02T16:34:41.740000Z | Window=±12s | Peak=2.3809e+02 | Mean=2.3561e+00
Trigger=2025-01-02T22:05:50.350000Z | Window=±12s | Peak=9.6874e+01 | Mean=1.8025e+00
Trigger=2025-01-02T22:39:45.140000Z | Window=±12s | Peak=1.5788e+01 | Mean=1.4408e+00
Trigger=2025-01-03T01:52:59.240000Z | Window=±12s | Peak=4.4352e+02 | Mean=2.8364e+00
Trigger=2025-01-03T02:00:24.490000Z | Window=±12s | Peak=1.7381e+01 | Mean=1.5126e+00
